titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0012739	2	Tangled Trails	US	\N	\N	\N	0
tt0012739	3	Tangled Trails	\N	\N	original	\N	1
tt0012829	1	What Love Will Do	US	\N	\N	\N	0
tt0013076	1	A Doll's House	\N	\N	original	\N	1
tt0013076	2	Куклен дом	BG	bg	\N	\N	0
tt0013076	3	A Doll's House	US	\N	\N	\N	0
tt0013076	4	A Casa da Boneca	PT	\N	imdbDisplay	\N	0
tt0013076	5	Casa de muñecas	VE	\N	\N	\N	0
tt0013089	1	The Sportsman	US	\N	working	\N	0
tt0013089	2	The Blockhead	US	\N	working	\N	0
tt0013089	3	Sportsmen	US	\N	working	\N	0
tt0013089	4	The Duck Hunter	\N	\N	original	\N	1
tt0013089	5	The Duck Hunter	US	\N	\N	\N	0
tt0013091	1	Dusk to Dawn	\N	\N	original	\N	1
tt0013091	2	Buio all'alba	IT	\N	\N	\N	0
tt0013091	3	Del crepúsculo al amanecer	VE	\N	\N	\N	0
tt0013091	4	Dusk to Dawn	US	\N	\N	\N	0
tt0013242	1	Das hohe Lied der Liebe	DE	\N	\N	\N	0
tt0013313	1	The Lights of New York	\N	\N	original	\N	1
tt0013313	2	The Lights of New York	US	\N	\N	\N	0
tt0013313	3	Encanto de Nova Iorque	PT	\N	imdbDisplay	\N	0
tt0013313	4	Les ombres de New-York	FR	\N	imdbDisplay	\N	0
tt0013561	1	Roughshod	US	\N	\N	\N	0
tt0013648	1	The Super Sex	US	\N	\N	\N	0
tt0014172	1	Just Like a Woman	US	\N	\N	\N	0
tt0014303	10	Der Scharlatan	AT	\N	\N	\N	0
tt0014303	11	Der Scharlatan; Der falsche Arzt	DE	\N	\N	\N	0
tt0014303	1	Læge eller Charlatan	DK	\N	imdbDisplay	\N	0
tt0014303	2	Der falsche Arzt	AT	\N	working	\N	0
tt0014303	3	Une dette sacrée	FR	\N	imdbDisplay	\N	0
tt0014303	4	Dette sacrée	FR	\N	\N	reissue title	0
tt0014303	5	Namenlos	\N	\N	original	\N	1
tt0014303	6	A kuruzsló	HU	\N	imdbDisplay	\N	0
tt0014303	7	Nameless - Total Terminator	DE	\N	\N	\N	0
tt0014303	8	Namenlos	DE	\N	\N	\N	0
tt0014303	9	Nameless	US	\N	\N	\N	0
tt0014430	1	La petite fée	FR	\N	imdbDisplay	\N	0
tt0014430	2	St. Elmo	US	\N	\N	\N	0
tt0014430	3	O Apóstata	PT	\N	imdbDisplay	\N	0
tt0014430	4	Saint Elmo	US	\N	\N	alternative spelling	0
tt0014430	5	St. Elmo	\N	\N	original	\N	1
tt0014549	1	Time Is Money	DE	\N	\N	\N	0
tt0014560	1	Trapped	US	\N	\N	\N	0
tt0014612	1	Why the Globe Trotter Trots	US	\N	\N	\N	0
tt0014650	1	Against All Odds	\N	\N	original	\N	1
tt0014650	2	The Ghost Chaser	US	\N	working	\N	0
tt0014650	3	Against All Odds	US	\N	\N	\N	0
tt0014888	1	A Fight for Honor	US	\N	\N	\N	0
tt0014916	1	Flying Fists	US	\N	\N	\N	0
tt0014966	1	Ontuva Leena ja Kierosilmä Pekka	FI	\N	alternative	\N	0
tt0014966	2	Halta Lena och Vindögda Per	\N	\N	original	\N	1
tt0014966	3	Halta Lena och Vindögda Per	SE	\N	\N	\N	0
tt0015068	1	The Lighthouse by the Sea	US	\N	\N	\N	0
tt0015068	2	The Lighthouse by the Sea	\N	\N	original	\N	1
tt0015068	3	O Farol da Ponta do Mar	BR	\N	imdbDisplay	\N	0
tt0015068	4	Der Leuchtturm an der See	AT	\N	\N	\N	0
tt0015068	5	Fyrmesterens Datter	DK	\N	imdbDisplay	\N	0
tt0015068	6	Rin-Tin-Tins Heldentat	DE	\N	\N	\N	0
tt0015068	7	Rin-Tin-Tin Guarda de Farol	PT	\N	imdbDisplay	\N	0
tt0015068	8	Le phare qui s'éteint	FR	\N	imdbDisplay	\N	0
tt0015068	9	Rin-Tin-Tin's letzte Heldentat	AT	\N	\N	\N	0
tt0015306	1	The Sawmill Four	US	\N	\N	\N	0
tt0015352	1	Wood Love	GB	\N	\N	\N	0
tt0015352	2	San ljetne noći	HR	\N	\N	\N	0
tt0015352	3	Ein Sommernachtstraum	DE	\N	\N	\N	0
tt0015352	4	Sen kresne noči	SI	\N	\N	\N	0
tt0015352	5	A Midsummer Night's Dream	\N	\N	\N	\N	0
tt0015352	6	Oneiron therinis nyktos	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0015352	7	San ljetne noći	XYU	hr	\N	\N	0
tt0015352	8	Ein Sommernachtstraum	\N	\N	original	\N	1
tt0015352	9	Sen kresne noči	XYU	sl	\N	\N	0
tt0015366	1	Steuerlos	DE	\N	\N	\N	0
tt0015433	1	Triumf	PL	\N	imdbDisplay	\N	0
tt0015433	2	Triumph	US	\N	\N	\N	0
tt0015433	3	Triomphe	FR	\N	\N	\N	0
tt0015433	4	Triunfo	PT	\N	imdbDisplay	\N	0
tt0015433	5	Triumph	\N	\N	original	\N	1
tt0015433	6	Fabrikspigens Triumf	DK	\N	imdbDisplay	\N	0
tt0015599	1	Der Bankkrach unter den Linden	DE	\N	\N	\N	0
tt0015682	1	Children of the Whirlwind	\N	\N	original	\N	1
tt0015682	2	Cuando se ama	ES	\N	\N	\N	0
tt0015682	3	Children of the Whirlwind	US	\N	\N	\N	0
tt0015682	4	No Torvelinho da Vida	BR	\N	imdbDisplay	\N	0
tt0015701	1	Eterna Coqueteria	PT	\N	imdbDisplay	\N	0
tt0015701	2	Quem Ama Perdoa	BR	\N	imdbDisplay	\N	0
tt0015701	3	Compromise	\N	\N	original	\N	1
tt0015701	4	Compromise	US	\N	\N	\N	0
tt0015707	1	Conselho de Defesa	BR	\N	imdbDisplay	\N	0
tt0015707	2	Counsel for the Defense	\N	\N	original	\N	1
tt0015707	3	Counsel for the Defense	US	\N	\N	\N	0
tt0015929	1	The House That Dinky Built	US	\N	\N	\N	0
tt0015929	2	The House That Dinky Built	\N	\N	original	\N	1
tt0015929	3	Le mariage de Tom Pouce	FR	\N	alternative	\N	0
tt0016315	1	La petite boutiquière	FR	\N	imdbDisplay	\N	0
tt0016315	2	Scandal Proof	\N	\N	original	\N	1
tt0016315	3	Scandal Proof	US	\N	\N	\N	0
tt0016319	1	O Demônio	BR	\N	imdbDisplay	\N	0
tt0016319	2	Scarlet Saint	\N	\N	original	\N	1
tt0016319	3	Scarlet Saint	US	\N	\N	\N	0
tt0016443	1	Topsy Turvy Travel	US	\N	\N	\N	0
tt0016590	1	Alice's Brown Derby	US	\N	\N	\N	0
tt0016707	1	The Canyon of Light	\N	\N	original	\N	1
tt0016707	2	The Canyon of Light	US	\N	\N	\N	0
tt0016707	3	Spøgelseslugten	DK	\N	imdbDisplay	\N	0
tt0016707	4	O Caminho do Resgate	PT	\N	imdbDisplay	\N	0
tt0016707	5	Der Schrecken der Farmer	AT	\N	\N	\N	0
tt0016707	6	O Herói Desconhecido	BR	\N	imdbDisplay	\N	0
tt0016818	1	Easy Going	US	\N	\N	\N	0
tt0016881	10	The Flaming Frontier	US	\N	\N	\N	0
tt0016881	1	Der Todesritt von Little Big Horn	DE	\N	\N	\N	0
tt0016881	2	Imprudência Temerária	PT	\N	imdbDisplay	\N	0
tt0016881	3	Grito da Batalha	BR	\N	imdbDisplay	\N	0
tt0016881	4	La révolte de Sitting-Bull	FR	\N	imdbDisplay	\N	0
tt0016881	5	Brennendes Land	AT	\N	\N	\N	0
tt0016881	6	Die Zone des Grauens	AT	\N	\N	\N	0
tt0016881	7	General Custers Kurér	DK	\N	imdbDisplay	\N	0
tt0016881	8	The Flaming Frontier	\N	\N	original	\N	1
tt0016881	9	El grito de batalla	ES	\N	\N	\N	0
tt0016910	1	Fänrik Ståls sägner	SE	\N	\N	\N	0
tt0016910	2	Fændrik Stål	DK	\N	imdbDisplay	\N	0
tt0016910	3	Vänrikki Stoolin tarinat	FI	\N	\N	\N	0
tt0016910	4	Fänrik Ståls sägner	\N	\N	original	\N	1
tt0016950	1	The Haunted House	\N	\N	\N	\N	0
tt0016950	2	Med Døden i Sadlen	DK	\N	imdbDisplay	\N	0
tt0016950	3	The Haunted Ranch	\N	\N	\N	\N	0
tt0016950	4	Haunted Range	US	\N	\N	\N	0
tt0016950	5	Haunted Range	\N	\N	original	\N	1
tt0017047	10	Tatarska krv	XYU	hr	imdbDisplay	\N	0
tt0017047	11	Tatarska kri	SI	\N	imdbDisplay	\N	0
tt0017047	1	Skrzydla chlopa	PL	\N	imdbDisplay	\N	0
tt0017047	2	Крылья холопа	SUHH	ru	\N	\N	0
tt0017047	3	Ivan the Terrible	US	\N	\N	theatrical title	0
tt0017047	4	Krylya kholopa	\N	\N	original	\N	1
tt0017047	5	Tatarska kri	XYU	sl	imdbDisplay	\N	0
tt0017047	6	Ivan, O Terrível	PT	\N	imdbDisplay	\N	0
tt0017047	7	Tatarska krv	HR	\N	imdbDisplay	\N	0
tt0017047	8	Iwan der Schreckliche	DE	\N	imdbDisplay	\N	0
tt0017047	9	The Wings of a Serf	XWW	en	imdbDisplay	\N	0
tt0017194	1	El místico	ES	\N	\N	\N	0
tt0017349	1	Revolutionsnatten	DK	\N	imdbDisplay	\N	0
tt0017349	2	Travessuras de Cupido	BR	\N	imdbDisplay	\N	0
tt0017349	3	Say It Again	\N	\N	original	\N	1
tt0017349	4	Say It Again	US	\N	\N	\N	0
tt0017349	5	Seine Hoheit, der Wurstfabrikant	AT	\N	imdbDisplay	\N	0
tt0017349	6	Vildbasaren från New York	SE	\N	imdbDisplay	\N	0
tt0017479	1	Toot Toot	US	\N	\N	\N	0
tt0017479	2	Koko's Toot Toot	US	\N	alternative	\N	0
tt0017479	3	Toot Toot	\N	\N	original	\N	1
tt0017509	1	Valencia	\N	\N	original	\N	1
tt0017509	2	Valência	BR	\N	imdbDisplay	\N	0
tt0017509	3	Valencia	DK	\N	imdbDisplay	\N	0
tt0017509	4	The Love Song	\N	\N	\N	\N	0
tt0017509	5	Valencia	US	\N	\N	\N	0
tt0017509	6	To tragoudi tis agapis	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0017692	1	The Border Cavalier	US	\N	\N	\N	0
tt0017692	2	Il cavaliere della frontiera	IT	\N	\N	\N	0
tt0017692	3	The Border Cavalier	\N	\N	original	\N	1
tt0017692	4	El caballero alerta	ES	\N	\N	\N	0
tt0017692	5	Unter den Schmugglern von Rimrock	AT	\N	\N	\N	0
tt0017817	1	Camarada é Camarada	BR	\N	imdbDisplay	\N	0
tt0017817	2	A Dog of the Regiment	\N	\N	original	\N	1
tt0017817	3	A Dog of the Regiment	US	\N	\N	\N	0
tt0017848	1	En la tierra del sol	ES	\N	\N	\N	0
tt0017855	1	Eve's Love Letters	\N	\N	original	\N	1
tt0017855	2	Eve's Love Letters	US	\N	\N	\N	0
tt0017855	3	Milosne listy Ewy	PL	\N	imdbDisplay	\N	0
tt0017874	1	Festas da Curia	PT	\N	\N	\N	0
tt0017891	1	The Flight Commander	\N	\N	original	\N	1
tt0017891	2	With Cobham to the Cape	GB	\N	imdbDisplay	\N	0
tt0017891	3	Asas do Amor	BR	\N	imdbDisplay	\N	0
tt0018177	1	Moving Guests	US	\N	\N	\N	0
tt0018214	1	Oh, What a Man!	US	\N	\N	\N	0
tt0018239	1	Homem... Mulher... Pecado!	BR	\N	imdbDisplay	\N	0
tt0018239	2	Orientexpress	\N	\N	original	\N	1
tt0018239	3	Begär	SE	\N	imdbDisplay	\N	0
tt0018239	4	Orientexpress	DE	\N	\N	\N	0
tt0018239	5	Orient Express	XWW	en	\N	\N	0
tt0018239	6	Orientekspressen	DK	\N	imdbDisplay	\N	0
tt0018239	7	Orient-Express	DE	\N	\N	alternative spelling	0
tt0018239	8	Oriente Express	ES	\N	imdbDisplay	\N	0
tt0018247	10	Paid to Love	US	\N	\N	\N	0
tt0018247	1	Amors Kurér	DK	\N	imdbDisplay	\N	0
tt0018247	2	Passione di principe	IT	\N	\N	\N	0
tt0018247	3	Paid to Love	\N	\N	original	\N	1
tt0018247	4	O Príncipe Que Nunca Amou	PT	\N	\N	\N	0
tt0018247	5	Paga para Amar	BR	\N	imdbDisplay	\N	0
tt0018247	6	Prince sans amour	FR	\N	imdbDisplay	\N	0
tt0018247	7	Bezahlte Liebe	DE	\N	\N	\N	0
tt0018247	8	Dolores från apachekaféet	SE	\N	imdbDisplay	\N	0
tt0018247	9	Laulava prinssi	FI	\N	\N	informal title	0
tt0018429	10	Ot fronta na voynata na fronta v zhivota	BG	bg	imdbDisplay	\N	0
tt0018429	11	Livets växlingar	SE	\N	\N	\N	0
tt0018429	12	Hauptmann Sorrell und sein Sohn	AT	\N	\N	\N	0
tt0018429	13	Sorrell and Son	US	\N	\N	\N	0
tt0018429	1	Sorel kapitáy és fia	HU	\N	imdbDisplay	\N	0
tt0018429	2	El capitán Sorrell	AR	\N	imdbDisplay	\N	0
tt0018429	3	Sorrell en zoon	NL	nl	imdbDisplay	\N	0
tt0018429	4	El capitán Sorrell	ES	\N	\N	\N	0
tt0018429	5	Lágrimas de Homem	BR	\N	imdbDisplay	\N	0
tt0018429	6	Sorrell og Søn	DK	\N	imdbDisplay	\N	0
tt0018429	7	O Capitão Sorrell	PT	\N	imdbDisplay	\N	0
tt0018429	8	Hauptmann Sorrell und sein Sohn	DE	\N	\N	\N	0
tt0018429	9	Sorrell and Son	\N	\N	original	\N	1
tt0018498	1	Topsy and Eva	\N	\N	original	\N	1
tt0018498	2	Black and White	\N	\N	\N	\N	0
tt0018498	3	Topsy and Eva	US	\N	\N	\N	0
tt0018595	1	La femme aux diamants	FR	\N	imdbDisplay	\N	0
tt0018595	2	Kobiety kochaja diamenty	PL	\N	imdbDisplay	\N	0
tt0018595	3	Women Love Diamonds	US	\N	\N	\N	0
tt0018595	4	Kvinder elsker Diamanter	DK	\N	imdbDisplay	\N	0
tt0018595	5	Women Love Diamonds	\N	\N	original	\N	1
tt0018595	6	La mujer adora los brillantes	ES	\N	\N	\N	0
tt0018595	7	Elas Querem Diamantes	BR	\N	imdbDisplay	\N	0
tt0018595	8	Mulheres e Jóias	PT	\N	imdbDisplay	\N	0
tt0018625	1	Adventurous Youth	GB	\N	\N	\N	0
tt0018649	1	Apacsok	HU	\N	imdbDisplay	\N	0
tt0018649	2	The Apache	US	\N	\N	\N	0
tt0018649	3	Amores de Apache	BR	\N	imdbDisplay	\N	0
tt0018649	4	Apahides	GR	\N	\N	transliterated ISO-LATIN-1 title	0
tt0018649	5	The Apache	\N	\N	original	\N	1
tt0018649	6	El apache	ES	\N	imdbDisplay	\N	0
tt0018649	7	O Apache	PT	\N	imdbDisplay	\N	0
tt0018704	1	Borboletas Negras	BR	\N	imdbDisplay	\N	0
tt0018704	2	Butterflies	GB	\N	\N	\N	0
tt0018704	3	Black Butterflies	\N	\N	original	\N	1
tt0018704	4	Black Butterflies	US	\N	\N	\N	0
tt0018887	10	Todo a medias	ES	\N	\N	\N	0
tt0018887	1	Diga que Sim, - Sim?	BR	\N	imdbDisplay	\N	0
tt0018887	2	Er Mænd overflødige?	DK	\N	imdbDisplay	\N	0
tt0018887	3	The Fifty-Fifty Girl	\N	\N	original	\N	1
tt0018887	4	La miniera di bebè	IT	\N	\N	\N	0
tt0018887	5	The Fifty-Fifty Girl	US	\N	\N	\N	0
tt0018887	6	Monsieur Ma ... demoiselle	FR	\N	alternative	\N	0
